order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
7d7c1cd3-4d80-45b0-b647-88823edbd2d5,23f8f1eb-e21a-4fc1-8495-d3a007b5e00a,Ashley Rich,89ad1603-3e6a-4231-8b32-50e38d518a4e,Basketball,Sports,card,2,294.15,2023-05-14 16:35:48,South Africa,Port Elizabeth,eBay,b8b92cc5-24fc-4f58-8db0-9db40c08fbe9,Y,
a248921e-e3f4-40df-af12-41ce44c464e9,efedd1e9-1d02-4621-a2ee-feab2ec0fec2,Michelle Perkins,bc6d22cd-5794-4208-96fe-e266864f12af,T-shirt,Clothing,Wallet,5,355.85,2022-08-04 23:37:28,India,Mumbai,Flipkart,6c5b79b4-951f-40ad-b50f-ee77dc8fb2a4,N,Wallet not authorized for transaction
f9eff7ef-cfa6-4051-ad43-bcbc66ecb2ab,492d156f-9759-4059-b6ed-dc664229f885,Angela Turner,24cf302c-54a2-449a-93a7-61d4bcc361a8,Cookbook,Books,Unknown,-1,-100.0,2021-05-08 06:10:17,Unknown,Unknown,Amazon,7a305363-111a-4492-8c3b-d8a0679ce7b8,Y,
00b19caa-7f27-45b3-a064-b079f0fb4a10,f9f005aa-8730-4910-862d-2b1ecbb4accb,Terry Barajas,e95088d3-5416-40d8-ac2e-4f3dfa366315,Laptop,Electronics,Internet Banking,4,172.38,2021-07-14 15:05:02,Australia,Perth,eBay,9854cc05-80d3-44ce-a7b3-65b610b3f261,N,Exceeded transaction limit
e9c3590f-ed6e-40ad-a5dd-71af31f3d100,a5173f47-a62e-4282-ac83-e6b43ceed8dd,Jordan Mathis,c5fc0d25-5ccc-4806-a17d-696c40c1a490,Camera,Electronics,UPI,8,395.48,2023-11-09 13:53:44,Brazil,Salvador,Myntra,0ad326d6-5b02-428d-a9a2-3584a9c79498,Y,
98719240-251b-4d41-85b7-80a6724b3d1c,9813b85b-37fa-48de-8d2c-3556c9157e40,Joshua Wagner,90cbb2ca-e011-4764-a57f-c5d695eaefa9,Comics,Books,Unknown,1000,-100.0,2024-09-29 03:50:26,Unknown,Unknown,Amazon,f7c741c0-d9c2-472c-8be9-bc8f93fba660,Y,
f20f07f0-6ed7-40e8-8a05-2912e653a289,ad7bb11e-ea46-42fe-9057-6c037384dcb7,Deborah Pratt,36a04518-7901-4fe8-9d0c-087803c60a07,Jacket,Clothing,card,1,456.09,2022-12-14 17:51:02,USA,Houston,Amazon,caa6308c-1bdb-41e4-af32-6d6b8ff43556,N,Insufficient funds
05a68e49-2cfd-4d25-8850-fc3b5a264463,e9c45a22-a807-4373-9452-4232346cad36,James Andersen,f870e51b-1b58-4489-85de-c6c8106cedd8,Smartphone,Electronics,Internet Banking,8,402.82,2024-09-01 16:18:24,France,Paris,eBay,53e7f46e-5c6c-4c03-b018-3f5ccaa889cf,Y,
54610a42-d11e-4205-8328-aa840950e698,01cd2cc8-9c96-4615-900e-52c1660ff0ae,Leah Griffith,99a0b1b7-0f87-440b-bf63-94dc5ab3c1d1,Novel,Books,UPI,9,189.95,2021-07-01 03:27:33,India,Delhi,Amazon,71a0d5f4-2a21-4c4a-b300-c83534dc53c6,N,Incorrect OTP
3bef000e-f048-4ea5-9c6d-ec1bfa32f287,c549da80-6e72-43b4-8615-9d64c1796ecf,Aaron Morgan,cbb43f31-997a-46eb-82ed-d9b5b7e1010f,Table,Furniture,Internet Banking,4,139.81,2020-08-07 10:18:17,UK,Leeds,Flipkart,8a332020-a808-4c61-9dac-88dc4d961f6f,N,Exceeded transaction limit
8e2168df-5a3c-4b6d-bb98-cc4212d134d7,77f9485d-a224-4351-a7ea-6b6a621a1340,Eddie Rose,662f51de-6962-4e97-96a0-0d7eeabc5f9d,Chair,Furniture,UPI,6,109.21,2020-10-21 09:14:01,Germany,Frankfurt,Amazon,fa774254-199f-4995-a0ae-bfedc79e7c4d,Y,
0b83ec35-c5a1-4306-99b3-e80bb6c86048,4d2f0de5-68c2-43aa-9347-ad29674d66b2,Tonya Martinez,b74d9171-b1d7-45fe-9525-2329edbe6290,Textbook,Books,UPI,6,397.75,2024-01-04 11:38:33,Canada,Calgary,Myntra,532c0427-112b-4297-bd9f-f75f6ca72dad,N,Incorrect OTP
d024027f-c9ff-411f-95e1-7cc6ba85c298,06648ec3-4f5f-40cf-b003-6cbeeaee6e26,Peggy Shaw,bc04291f-5689-404c-a174-23ac4a9168da,Chair,Furniture,card,7,237.49,2021-03-07 07:01:15,Japan,Nagoya,Myntra,c6958f45-cea0-4750-962a-f9b99cef474e,N,Invalid card details
b5602f64-aa3b-467b-86d7-08fd1ec2e054,fd02e6a7-8eb6-404d-8701-64f4954cdf2d,Tonya White,ce01bfd0-9344-4968-8a89-ca71bd4c1b0b,Yoga Mat,Sports,UPI,6,150.66,2020-09-13 07:26:47,Brazil,Salvador,Flipkart,4169ce4f-8dbf-4559-bcba-a8a865fb2c7d,N,Incorrect UPI ID
819e0486-3807-43a4-962a-32aa301915da,89ae657e-9528-4fc1-a536-fae1f88016a3,Jason Cantrell,0a8cbbbf-91e7-4160-8fdb-bcc56ae66d40,Vegetables,Grocery,UPI,8,357.19,2024-06-21 01:33:17,India,Chennai,Myntra,86682ca4-c5b5-4b7d-8f04-a51b5093cd39,Y,
3064c851-c9a3-4d67-b018-8582085e198d,93c44cef-0761-425f-83a6-053de4244df6,Monica Vazquez,1d34c967-ac4f-4d24-8cd4-425487451125,Biography,Books,Wallet,1,399.94,2022-10-09 13:33:33,Australia,Melbourne,Amazon,c370766d-8738-49ec-9c34-a49839b30cd5,N,Wallet account blocked
422d685b-2579-4d9e-94fd-9bd2b2c046ab,61394307-0507-4a19-bf65-7b1360b7f5ae,Sarah Moreno,0f4de616-1a4e-4e6a-8199-94fc144eb135,Fruits,Grocery,Internet Banking,1,44.15,2021-03-12 17:36:19,France,Lyon,Meesho,44ccdf55-8ad8-4e30-bc0f-32d5758a75de,N,Exceeded transaction limit
f0707083-1fdd-4a66-9d9a-b1cf59128704,956dab8d-c1d0-458e-b760-24a27f056d13,Jose Cordova,9161debb-08f5-4ce8-9672-016e3a69f9cb,Comics,Books,Internet Banking,5,400.91,2023-03-05 02:43:02,South Africa,Durban,Meesho,37ec6eb8-8159-4863-bf54-4f7be4959c8b,Y,
b32df59a-9752-40d8-93e8-0c87b4712931,f8d7f1bc-a3c7-4083-b8a0-04594a3361ca,Erica Goodwin,c826af12-dee6-4e80-a6a3-8f18bf094ac0,Biography,Books,UPI,3,140.71,2022-11-15 14:13:00,Brazil,Fortaleza,Meesho,e9f067c8-5439-4359-87cc-9caf22f5610f,N,Incorrect UPI ID
ac653356-28c0-44eb-9028-6b3ca5cfb3b5,8a17f57e-1cd4-4f43-b917-e79883fa7dec,Robert Ruiz,7f110c2a-d7e1-45e3-901b-0c079ed38e7b,Headphones,Electronics,UPI,2,381.51,2021-10-23 16:11:34,UK,Leeds,Myntra,632da19f-c2cf-411b-93f4-a3f18304d64e,N,Network issues
ab8beda2-1d4c-4f46-9a17-f7105f194738,09c5387b-9629-4bf1-b88e-d1eb7a187ef0,Eric Santana,8992c370-d602-4b32-9c25-8d8bd366d126,Biography,Books,Internet Banking,2,41.86,2024-03-14 20:24:28,USA,Los Angeles,eBay,7d4fce21-beb4-4293-87a9-8af2da812e87,N,Payment gateway timeout
28a451f9-cd0e-4b83-84d9-f2f00c25d539,1b616cdb-c702-49f1-8b06-bc5442bc768a,Phillip Stafford,5f9d0ac6-c2ad-4f08-bfbc-95a163f3c5bb,Vegetables,Grocery,card,2,440.13,2020-05-21 15:12:15,Japan,Sapporo,eBay,f80c870e-7e42-4eb6-96bb-a53a7aad3c06,Y,
4f092b90-d23c-4037-bbd3-b3b9e3b4de40,e2e94d50-8241-4dc9-93ba-af324663da6c,Aaron Gutierrez,700d7fe6-447a-41e1-920d-508a047c8f06,Smartphone,Electronics,Wallet,2,37.26,2021-01-06 11:26:49,India,Mumbai,Flipkart,65ead95f-1454-4173-8761-341c25339ad8,N,Insufficient balance in wallet
b877aeda-a752-475f-8a15-29a1cd253b81,b09704e3-754f-4a02-8e56-c68193ff8a63,Kenneth Crawford,01e2a3a1-c3a3-4e03-9036-345f59773614,Chair,Furniture,Internet Banking,3,149.24,2023-12-29 15:07:10,Japan,Osaka,eBay,5b4f20d1-3413-44ed-b821-6cbfb2120dcb,N,Exceeded transaction limit
d66a7772-b996-4de6-850f-f951417f67fe,bc0e3cb9-1310-4dcc-932a-08b2a3efa8f9,Daniel Torres MD,4e290c35-781b-4273-a4f4-b8d8d7ba18e3,Vegetables,Grocery,Wallet,3,15.43,2024-09-28 11:11:33,USA,Houston,eBay,f1ddada1-e14b-4e91-99cf-6e2514d0b75f,Y,
497298a0-2504-4196-b8ef-dd1fd82ed07e,530efd7f-0777-4840-a0de-56bc7ee7bdf0,Erik Clark,369b4cf6-d971-4f41-81ad-e08ea5692467,Cookbook,Books,UPI,7,349.44,2023-03-10 17:54:56,India,Delhi,eBay,73d09f44-4d0d-4fca-ac41-45f9093b6fbe,Y,
8cb3989f-627d-45ed-b61e-5dcc0bc203e3,f0b890e1-b6cd-418b-b2c8-29b48b3b032e,Jillian Diaz,daafee8e-e58e-4b24-87db-e2583b2cbdd1,Camera,Electronics,Internet Banking,7,86.69,2024-08-29 14:49:41,India,Delhi,Meesho,92334e20-2550-4f0f-8e95-d422dc8a149e,Y,
7bf250be-807c-4304-ade8-a9724244f9a1,8c6bbc09-8791-480d-a068-abe96a093e9a,Allison Pierce,7edac0b9-6673-4297-a2a6-020d56d25341,Dress,Clothing,Wallet,3,14.03,2023-05-30 16:56:37,USA,Phoenix,Myntra,407a5b1f-a12f-4d55-9535-012719c2304e,N,Wallet account blocked
364e2c77-82c1-46f6-9ed4-e9174cfc64a7,bd826c45-a406-42c5-9ab8-86217de64065,David Estrada,24890654-8fc6-4c0d-ad22-c58936a37271,Bed,Furniture,Wallet,2,292.25,2020-03-31 03:33:03,USA,Houston,Myntra,6ef15edc-dc10-427e-b4c2-6a159b425e27,Y,
259f9441-f1ac-40dd-a7b1-2859347139ff,24a74ba6-ee2b-4faa-ad06-007e84c8447a,Jason Oneal,4fdd0298-5cca-439e-9e7f-ccf5cba4c06f,Dress,Clothing,Internet Banking,8,325.97,2020-03-28 17:27:16,Canada,Toronto,eBay,269f2759-cfe6-4a9c-b7d9-fcafcf54f729,N,Exceeded transaction limit
a43e32d6-17ae-4ff4-bca9-2a254403ac44,d5c1cc50-6277-4c4a-a185-31ad6d9da3ae,Kevin Brown,c133565c-8a0d-461f-9ad8-877c909e280d,Vegetables,Grocery,UPI,2,465.73,2020-11-06 07:49:10,Australia,Melbourne,eBay,16d40b74-dca4-4676-9a2d-b5c9204a5d1a,N,Network issues
5aad2596-d54e-484d-b738-85be8a6e8d1c,ded624a6-ea01-4086-8096-3735d68ea145,Arthur Wells,998eea1d-95e0-41aa-a00e-0c811d887f18,Biography,Books,Unknown,1000,0.0,2021-02-16 00:59:43,Unknown,Unknown,Flipkart,73e31ba3-7351-4277-b8fe-b209e2140cec,N,Insufficient balance in wallet
136aa60e-551e-40a7-9a7a-9315536e1a13,53f61d27-b198-4363-b456-00267a647100,Daniel Thompson,3fad2947-489e-4e37-9ea2-f789a324ffd6,Jacket,Clothing,Wallet,3,470.28,2024-08-02 02:59:23,France,Paris,eBay,7c11d10e-826b-4e22-85d8-4b198a381318,N,Wallet not authorized for transaction
e4ce27b0-0b28-41ea-8dc4-4cf65943e575,253ce38c-16e7-4392-8db4-e006f04a4529,Bruce Odonnell,c1880bbe-f5cd-4015-8ac9-db9cb0725e8d,Bookshelf,Furniture,card,1,475.92,2023-12-09 07:04:29,France,Nice,Myntra,e1870cf8-75c4-4463-996e-62a9793a4d37,Y,
744f401c-48b1-4965-8a52-2f11e88b3242,210b4ade-80f7-4cb8-9dc2-98fb14c2990a,Tracy Martin,278c0471-21cc-4e7a-ae3a-f1a38aa98de7,Football,Sports,Wallet,8,390.54,2022-12-10 01:02:13,Brazil,Brasilia,Myntra,900f31a3-8e30-45ca-835d-c8ec532a9a55,Y,
197131cc-0f9c-4a6c-b413-8071fadb48b8,1a8999a3-b1e1-4d42-8e53-ff00887a862e,Vanessa Lambert,9051cd4a-9cfa-42fb-ba5d-7905a3f3d58c,Smartphone,Electronics,UPI,3,208.5,2022-08-19 11:38:48,Canada,Calgary,Myntra,86cdfc31-3958-41e3-94c3-485fd2ce2b73,Y,
e4a83013-052d-4830-aa70-2a1b031d40f8,6c6d879e-a295-47f0-ab00-a0e24a3829ac,Jerome Coleman,747ac587-7d88-49d9-988a-1d53a3417dec,Chair,Furniture,card,6,60.36,2024-06-10 06:30:24,France,Paris,Myntra,03ae632e-1e6b-47fd-ba38-16faf072d151,N,Card expired
7176583d-4726-40c5-a1f7-f4442d8fe9be,0bb093c2-5d98-4e68-9377-4f05e16a934e,Charles Porter,78c288a1-3339-4fbe-a468-67bb81b00705,Camera,Electronics,Internet Banking,7,422.72,2020-03-23 22:42:46,Brazil,Salvador,Meesho,de3f298a-4600-431a-8af0-d6ec1ec04528,Y,
0282991c-52c3-4300-bd01-adf1c20abd79,e23a3b73-6c30-43bc-b106-a7a74cc4fb5d,Colton Fisher,c4ce9954-4706-4c6d-a6a3-d39f7cee5d4b,Jeans,Clothing,UPI,3,198.84,2020-05-31 19:42:46,Brazil,Brasilia,eBay,d578d56d-ffaf-4b15-abe6-04efa5cb0cc8,Y,
82a9b5cd-87ec-46bd-8c62-5c9466241a5b,49637d68-eaea-4c7e-9d6e-4147cc0be7c7,Daniel Gibson,a374549b-6fbe-47e6-829d-487476d83d0c,Eggs,Grocery,Wallet,4,21.9,2021-02-01 01:29:41,UK,Birmingham,Myntra,04f2cdbf-7b69-49f9-977a-08e05071add8,Y,
91ebbd5e-0059-4c56-a455-fa9a95363d5b,5b39b1b7-1bf7-43e9-8fc4-8395ff36efc9,Linda Mason,a7e44315-918f-463d-ab89-537746fbef7d,Bed,Furniture,Wallet,2,454.98,2021-10-15 03:34:03,Germany,Berlin,Myntra,786e988f-608a-4fea-8990-8414ec1cb11f,Y,
fe7c45a5-ed37-4844-9da1-526b7c55d374,cb64b774-7223-4026-8e94-78791685ce5b,Brandy Gillespie,c8d39c4f-a95f-4d12-8c98-3a02bb19971e,Smartphone,Electronics,card,1,13.48,2022-08-02 20:01:53,South Africa,Port Elizabeth,Flipkart,caa08d66-7543-4857-b831-69cea1a2d339,N,Insufficient funds
94aed87f-d61b-48ce-afda-b409c002229d,2ee9884a-9a05-4cd4-8051-5754c67295fb,Randy Leonard,c8828678-2ec8-4c1a-8291-600747f33b1f,Dress,Clothing,UPI,2,192.5,2023-03-09 13:50:33,UK,London,Myntra,ce69a96d-c057-4ee5-af6a-9d4423e5fcaa,Y,
aeb2bfe5-f3a6-41d5-a9b8-d9e635ae51e8,d4f3a494-d402-4e85-a45f-9a0d84a1b025,Kathy Curtis,83699a65-7ac5-4bdc-b3c8-48ef1250a987,Basketball,Sports,card,7,70.28,2020-06-19 00:11:01,Canada,Toronto,Meesho,0e73189f-091c-4b54-ac42-2f6f2b4123bc,N,Card expired
01b011c1-dd5b-4ac0-b834-91909be7f527,b420e48c-0c68-4485-bcb1-1cadd6ae2074,James Foster,a1a5f654-539e-42fe-b7f7-41216e7ed032,Biography,Books,card,3,473.27,2024-05-26 04:22:42,France,Lyon,Amazon,9b778ab2-9bde-4f01-9f8a-2423131c1a24,N,Card expired
8e8034dd-524c-41b6-965a-7237becc687c,75b31bcc-e8ff-4d44-82a5-b7e4127cd612,Richard Huynh,f8235ecf-39fb-47d1-9dea-12ce4220e36b,T-shirt,Clothing,card,9,65.36,2023-10-15 03:49:22,Japan,Osaka,Myntra,900e017b-9eef-4901-b24b-28617b3a5245,N,Fraud suspected
dcdda941-ed23-413d-b8eb-bdb722e6b9f3,e9b9a8d4-2327-495c-8e5a-0010fba7ae61,Karen Waller,dcd526ff-1d18-4e68-9e36-0095feae7050,Bed,Furniture,UPI,4,457.69,2024-03-09 16:17:00,Canada,Ottawa,Meesho,af48743a-9fa8-4266-a576-20a42a14ba27,N,Incorrect OTP
b755b637-98b0-4045-9d93-10cb848c6899,fc50863c-227f-4eff-aeca-6905d62141e6,Sandra Gutierrez,8681e49b-68f9-4ab7-9842-2f58ae3bafef,T-shirt,Clothing,Internet Banking,1,200.84,2023-12-29 03:46:36,France,Lyon,Amazon,e07107ac-f0d3-4b85-a498-d42353ef9d17,Y,
fbefa246-1ca1-40e6-aa68-784fc590d81e,21ce6f4d-54e7-4526-8ba6-a50b6aff7030,Emily Mason,d9ca5baf-8a50-436e-bda6-9a990deef520,Cookbook,Books,Wallet,8,461.92,2023-12-06 04:57:05,South Africa,Cape Town,Meesho,79755fcd-cfc8-4b27-85a8-8a70545870f5,Y,
9143ae4e-5262-4b68-a51d-0c71ca9a2a4a,ad14311b-745b-4979-962f-5ecfc3e384b4,Dawn Harrison,7f9f570a-1409-432c-ae14-71958e3a14b9,Sneakers,Clothing,UPI,4,138.94,2024-07-27 12:47:02,UK,Manchester,Flipkart,d8339b65-6b20-48c4-86e3-b7db43fb6bc8,Y,
c71a9c25-b748-4e93-b59e-f696204be165,79fb3731-e9a4-4f0e-b4df-61783db14ff8,Desiree Brown,14323b42-d6ea-46d3-892d-e441e195edf4,Novel,Books,Wallet,9,338.34,2021-07-17 18:11:23,UK,Liverpool,Flipkart,1f24de0c-0b1e-49f0-97c5-a675b160673a,Y,
6370906f-b0d4-4f14-8040-8adcab911369,4a472152-6520-4f98-9896-94729e61cc55,Catherine Blair,404a9593-02ce-42b5-863d-5a1aed81bb85,Bread,Grocery,Internet Banking,5,318.81,2023-08-27 20:20:21,Germany,Berlin,Meesho,bdee0b8e-e09b-4c1b-8ad4-a697a6b8490a,Y,
e82c1440-c150-4d8b-ac4e-480bca0815d0,b32da17d-646b-4647-b2f7-b41d2f5f6dce,Charles Nguyen,e3c7f775-43ee-436e-a174-ff236418d5c9,Jacket,Clothing,UPI,8,347.98,2020-01-27 21:08:05,India,Mumbai,Myntra,f9430f66-0aa5-4c2e-b574-d854c5dbdc72,N,Network issues
9f3c138d-78ad-4513-93d6-f7ad3793e439,45a0c0b2-800e-4752-a354-5deb1118f3fd,Robert Schaefer,5a7fff88-1a34-4f72-9183-ccb02a5d3e20,Sofa,Furniture,card,3,424.58,2021-10-14 06:26:29,South Africa,Port Elizabeth,Meesho,60e7bda0-e92d-4b31-94ce-c008cc3665c3,N,Card expired
97427a53-a799-4931-bed9-b70737bb8fd7,085a5e20-e529-4127-9d59-97fa19b841bc,Anthony Martinez,3840dbda-d7fc-4188-bfad-462c701459f3,Basketball,Sports,card,2,336.58,2020-08-31 03:57:41,Canada,Ottawa,Flipkart,df892b9a-9909-431b-bd83-55fba1e2a8c4,Y,
abf576f1-1cad-4ba3-8aa6-4d83bd08aea3,4575edc1-c29e-487e-a9bb-ae8a87973e80,Alison Diaz,a58173d0-3a7e-43f9-b48d-8d70e9142fcd,Chair,Furniture,card,8,175.54,2021-11-01 16:56:34,Canada,Montreal,Amazon,30c25bef-4ecc-457a-8d9f-6ee659d024d3,N,Fraud suspected
8b9d586c-4b44-4249-a9d2-b33c68cb94da,c8125140-960e-4900-a294-80bd6f55c9a6,Carlos Lucas,e5e6f556-3832-4bb2-9f03-1714ee123d68,Bread,Grocery,Internet Banking,7,249.4,2022-08-21 22:36:28,Japan,Kyoto,eBay,648e3438-ef70-43af-8799-4929912e2473,Y,
5378360a-dbab-446b-8efb-d20c127b8d8c,b7c565df-7fdc-4e4a-8028-4731950ca6b3,Patricia Carpenter,0a45a5fd-a144-4242-aa31-577a2f731230,T-shirt,Clothing,Wallet,4,71.92,2020-06-01 07:33:07,Brazil,São Paulo,Flipkart,bfeb3418-c9ed-41ca-a65c-65962f105b8d,Y,
debabbc3-f40c-4756-b753-21c1156bee53,97080816-fa86-4222-8bfc-b641b992251d,Sandra Pena,f44ca66c-b17a-4efe-a301-9ca9be7c664a,Football,Sports,UPI,4,179.16,2020-11-06 07:00:07,South Africa,Cape Town,Meesho,87000de0-a938-4ff7-92b2-7ed4a8fd3752,N,Incorrect OTP
871b33e3-d406-4047-8f85-d78356d8d6d5,13e8902e-c8c8-4231-a05e-157fe830f840,Amanda Nielsen,e878705d-d021-4020-a80a-8fd3e616812e,Chair,Furniture,Wallet,7,417.52,2020-11-23 05:08:06,USA,Phoenix,Amazon,27dc1f68-9483-44ef-9e50-b0a48177d7b3,Y,
a22ecabc-e9be-4705-92ca-d92fde79f8df,a76f8f6c-b544-4532-89c0-4cbd28f04387,Christopher Sanders,6b9d3e97-3cfa-4513-85ad-36986c785b1d,Comics,Books,UPI,7,18.51,2024-05-02 09:21:43,France,Paris,Amazon,697f2c68-0832-48b2-9acb-96a24eead82a,Y,
2c37dc5f-cd0e-4819-b71e-3bc3b21bfd95,40e15ed2-0c93-481e-bac3-576ac364f308,Michael Hudson,46677818-1eee-49a3-b0f8-11c38f78ade7,Sneakers,Clothing,card,3,147.48,2024-08-19 16:12:27,Brazil,São Paulo,eBay,7a009a64-f0c4-4c26-b83b-16ef2eedd6eb,N,Fraud suspected
588bd90f-0bd7-4d8c-8d7f-66b99044ee2d,f42d83b0-25ca-4068-9267-ad213044a3ce,Dominic Diaz,b4fabdca-04f0-43a6-b62f-42ee54a1b0f4,Eggs,Grocery,Wallet,8,453.05,2023-12-23 05:21:49,Germany,Munich,Meesho,8dd804d7-44da-452b-a335-950e04526022,N,Wallet not authorized for transaction
82a2a99a-9be6-4889-868e-695d24de04c3,73f56d35-f318-401b-8b3a-f9ebd952fe6a,Christine Humphrey,8a8f4f93-187b-4dea-971a-e1735c3aebd0,Milk,Grocery,Wallet,9,68.37,2023-08-15 10:37:37,South Africa,Pretoria,Myntra,4b3c2d4d-e55e-4b21-ae79-fe36e4e46f59,N,Wallet account blocked
f8aadb08-b8a9-455a-9cb5-11ec57ebf050,c7d3dd9c-0c7b-4d1c-b04b-bf462c9a9723,Katherine Collier,4bef1306-1614-4dd2-9656-ba662e5a5878,Football,Sports,Wallet,6,374.53,2024-03-08 00:18:04,India,Mumbai,Flipkart,1f296183-2555-4956-a189-c50538f7ce56,Y,
e513702a-cc6d-484e-98f8-be9982a414dd,dd7c4b38-eea6-4392-84e7-006c6fc3a017,Jacqueline Johnson,ec877ebe-9946-4946-8ef4-bcdc9b8db539,Sofa,Furniture,Internet Banking,5,186.42,2021-03-30 18:39:26,Canada,Vancouver,Flipkart,ee425fbf-b130-4394-b787-1fcafa3f190c,N,Payment gateway timeout
4e1b247f-d211-434e-9016-11802a34cfb7,ac032522-0d24-4699-8fde-1de366f90132,Fred Henderson,90683afe-2a4b-4104-89b3-e6e54a5d606d,Camera,Electronics,UPI,7,440.57,2021-03-20 07:41:44,UK,Birmingham,Flipkart,cde81c0e-4f67-4208-a801-3b77d9c6212a,N,Incorrect OTP
643f4709-901d-4037-abd2-06b06ef94087,bd9b8ba3-05de-4432-94fd-d6b91b059461,Rebecca Mccall,041e7c95-4617-41d6-bef9-e3801775b386,Jeans,Clothing,UPI,8,161.11,2021-01-14 18:46:14,Brazil,Fortaleza,Flipkart,b7eb520a-269c-42e7-90c5-bbe330a54437,Y,
86cff03d-5227-46b4-af0d-d5857590bad2,e4dfea72-55cc-482b-be5e-e3d3ab674443,Michael Terrell,941f350a-3f97-4100-944b-d24bad00d243,Jeans,Clothing,Internet Banking,2,466.16,2021-04-10 17:05:03,Australia,Brisbane,Flipkart,8ca27ab8-0a9c-4344-9518-49a9a468bf6a,N,Exceeded transaction limit
f9eb8fad-a1f8-4199-bbfd-a4479f1b1813,67674150-ba95-4146-a657-582f6d633931,Charles Snyder,7a37f4d8-d322-40dc-94b9-efa8c93be43c,Jeans,Clothing,Internet Banking,9,163.66,2020-02-16 17:40:52,UK,Leeds,eBay,f442e133-f4e1-4637-95cc-afb6181f5035,Y,
07755b7e-2f07-4120-a8f2-7cfe7f9d1273,3045ed39-ea72-4ab4-b214-75bc68c2e479,Joseph Anderson,d897b58b-345b-4ec6-bb21-f058892b8b08,Smartphone,Electronics,Wallet,5,327.6,2024-03-20 11:44:07,Germany,Stuttgart,Flipkart,ec47505b-92d8-4513-bc24-3dd6162eabd6,N,Wallet not authorized for transaction
74dd5927-17cf-45af-a2bc-0134daf6ffbe,2fe099e5-3a21-4832-be02-df504b6fb256,Timothy Bernard,074cb5f0-bec6-42d9-8ea2-3dec0c101429,Bread,Grocery,card,9,122.84,2022-05-15 06:28:39,Canada,Calgary,Flipkart,666da706-e506-4fe4-a631-ff7a7afff10d,Y,
1e6c5262-3448-4341-8d61-e8c8a195884e,15f7d1f7-e2ad-42b1-a9ec-aea8430a318f,John Gonzalez,822a5aa5-9279-453f-b61d-f67fa89d8284,Vegetables,Grocery,card,3,307.51,2022-08-04 00:31:19,India,Delhi,Amazon,52b3cac0-8ca0-48a3-a2bd-7e2a5ffa6029,N,Card expired
a5bf28c0-f972-4656-94cb-a2f8b2f8804c,aea98ecb-2a90-4abe-9827-e354da3b841a,Ashley Martinez,25a664e0-c686-4526-b7d9-3232c23e667d,Textbook,Books,card,4,204.85,2023-06-17 04:28:06,Canada,Ottawa,Amazon,94e6d201-e02c-4ac8-9759-4fdb21689629,Y,
8f92a7c2-d429-447e-9fdc-53514d0760d6,ba595b8c-1e17-418d-8870-f26f24e72113,Andrew Adams,99a762fb-d1d1-4b98-921b-6f4fa943a6ea,Smartphone,Electronics,Internet Banking,4,364.46,2020-05-09 09:00:44,Japan,Kyoto,Amazon,31bb3b75-50b6-41af-b40f-80501fa48190,N,Payment gateway timeout
52fff5dd-0253-413e-a52c-767656a8e285,53762ab6-733b-49e4-9e0a-8b61ad854383,Crystal Thompson,e8a5ac4d-b790-42ef-a74e-0bca957ab68e,T-shirt,Clothing,Internet Banking,7,435.36,2020-09-11 21:21:38,UK,Manchester,Flipkart,c4d5f2f6-a3b2-4b30-b876-bcf55fa0c28b,N,Incorrect login credentials
f005111e-9eff-481e-96ff-31562dbf34d1,c1a569f6-a4de-4ab6-9f15-fd4d388cff57,Susan Smith,19e025e7-c442-45df-8b9e-827eff4f333f,Cookbook,Books,Internet Banking,6,109.45,2020-07-23 22:55:20,Japan,Kyoto,Flipkart,e085c99e-a226-4c3c-a774-1efe000ccc92,Y,
6ac68c82-4bb0-4cca-a91a-e2fbad12554d,9230b2a9-8f8a-4ef2-badf-3f548993b4a1,Jonathan Adkins,782fe4a3-9343-44b1-b4d4-9d3ae6399042,Bookshelf,Furniture,card,7,313.43,2021-01-14 07:01:20,Brazil,Brasilia,Myntra,044e4c00-6540-4933-b157-2543c67262f6,Y,
791cd335-95f3-4b49-8a6a-3d44cf236708,3fa5157a-d8ba-4acd-80b6-ccc49c5d991c,Walter Quinn,47e2ea3a-c967-41c1-9a41-a479d8dd2cb4,Fruits,Grocery,Wallet,1,422.12,2023-01-23 08:52:01,UK,Liverpool,eBay,b25ec577-0f56-4e01-88ff-6aa2af94dd38,Y,
26a412e9-14c7-4f23-8b77-2f6771aa545d,cb79ae71-ed3c-4fb1-a511-e759f7fb0a4a,Troy Trujillo,e8a912c2-c6b2-46be-9595-c965ac48c183,Basketball,Sports,Wallet,9,52.29,2023-04-09 19:25:19,France,Paris,Amazon,dda6eb48-ea6c-4b41-8943-24bd80fe54a5,N,Wallet not authorized for transaction
79743ef4-1f0f-4ed1-a4a2-92b48b1ac119,ab07829d-2bec-4406-8a0f-40b349953b69,Todd Lynch,337e18ae-4e38-4419-9532-127f068ce9f7,Bed,Furniture,card,4,433.17,2024-08-15 18:06:12,USA,New York,Flipkart,7fc4d7e3-a20b-480f-a645-71c814131a97,Y,
